TransactionID|OrderID|CustomerName|ProductName|OrderDate|ShipDate|ShipMode|SalesAmount,,,,,
8223|CA-2015-152905|Aaron Bergman|Akro Stacking Bins|2015-02-18|2015-02-24|Standard Class|12.624,,,,,
4521|CA-2015-109491|Linda Cazamias|Enermax Briskie RF Wireless Keyboard and Mouse Combo|2015-02-20|2015-02-26|Standard Class|62.31,,,,,
4522|CA-2015-109491|Linda Cazamias|Master Caster Door Stop, Brown|2015-02-20|2015-02-26|Standard Class|20.32,,,,
8504|CA-2015-164903|Steven Roelle|Xerox 204|2015-02-20|2015-02-24|Standard Class|12.96,,,,,
2883|CA-2015-165540|Tamara Manning|GBC Standard Plastic Binding Systems Combs|2015-02-21|2015-02-25|Standard Class|8.85,,,,,
7611|CA-2015-133354|Sue Ann Reed|Xerox 220|2015-02-22|2015-02-24|First Class|19.44,,,,,
6530|CA-2015-103744|Michael Grace|Staple-on labels|2015-02-23|2015-02-27|Standard Class|6.936,,,,,
6531|CA-2015-103744|Michael Grace|GBC Plastic Binding Combs|2015-02-23|2015-02-27|Standard Class|4.428,,,,,
5512|US-2015-137680|Jennifer Halladay|Message Book, Wirebound," Four 5 1/2"" X 4"" Forms/Pg.", 200 Dupl. Sets/Book|2015-02-24|2015-02-03|Standard Class|32.896,,
5513|US-2015-137680|Jennifer Halladay|TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack|2015-02-24|2015-02-03|Standard Class|22.776,,,,
9464|CA-2015-156545|Joy Smith|Zebra Zazzle Fluorescent Highlighters|2015-02-27|2015-03-03|First Class|19.456,,,,,
7981|CA-2015-103800|Darren Powers|Message Book, Wirebound," Four 5 1/2"" X 4"" Forms/Pg.", 200 Dupl. Sets/Book|2015-03-01|2015-07-01|Standard Class|16.448,,
1518|CA-2015-111059|Tom Boeckenhauer|Ibico Laser Imprintable Binding System Covers|2015-03-02|2015-06-02|Second Class|83.84,,,,,
1519|CA-2015-111059|Tom Boeckenhauer|Avery Durable Poly Binders|2015-03-02|2015-06-02|Second Class|13.272,,,,,
556|CA-2015-155852|Ashley Jarboe|Zebra Zazzle Fluorescent Highlighters|2015-03-03|2015-07-03|Second Class|19.456,,,,,
1163|CA-2015-127964|Anne Pryor|PowerGen Dual USB Car Charger|2015-03-03|2015-08-03|Standard Class|9.99,,,,,
1164|CA-2015-127964|Anne Pryor|Ibico Laser Imprintable Binding System Covers|2015-03-03|2015-08-03|Standard Class|125.76,,,,,
1165|CA-2015-127964|Anne Pryor|Cardinal HOLDit! Binder Insert Strips,Extra Strips|2015-03-03|2015-08-03|Standard Class|25.32,,,,
7247|US-2015-127978|Jill Stevenson|Avery 495|2015-03-03|2015-08-03|Standard Class|15.12,,,,,
7248|US-2015-127978|Jill Stevenson|O'Sullivan 4-Shelf Bookcase in Odessa Pine|2015-03-03|2015-08-03|Standard Class|302.45,,,,,
7249|US-2015-127978|Jill Stevenson|Eldon Shelf Savers Cubes and Bins|2015-03-03|2015-08-03|Standard Class|44.672,,,,,
7349|CA-2015-130421|Sam Craven|3.6 Cubic Foot Counter Height Office Refrigerator|2015-03-03|2015-07-03|Standard Class|176.772,,,,,
8712|CA-2015-105648|Eva Jacobs|Bevis Oval Conference Table, Walnut|2015-03-03|2015-07-03|Standard Class|626.352,,,,
1553|CA-2015-130274|Joni Sundaresam|Avery 481|2015-03-05|2015-05-05|First Class|21.56,,,,,
3862|CA-2015-135755|Nathan Cano|GBC Poly Designer Binding Covers|2015-03-05|2015-10-05|Standard Class|40.176,,,,,
"3863|CA-2015-135755|Nathan Cano|Avery Durable Plastic 1"" Binders|2015-03-05|2015-10-05|Standard Class|10.896",,,,,
1700|CA-2015-135657|Steven Cartwright|KI Adjustable-Height Table|2015-03-06|2015-07-06|Second Class|515.88,,,,,
6323|CA-2015-141299|Ross Baird|Security-Tint Envelopes|2015-03-06|2015-07-06|Second Class|15.28,,,,,
202|CA-2015-133690|Bruce Stewart|BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables|2015-03-08|2015-05-08|First Class|218.75,,,,,
203|CA-2015-133690|Bruce Stewart|Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack|2015-03-08|2015-05-08|First Class|2.6,,,
856|CA-2015-125612|Berenike Kampe|Xerox 1884|2015-03-08|2015-08-08|Standard Class|39.96,,,,,
857|CA-2015-125612|Berenike Kampe|Acme Box Cutter Scissors|2015-03-08|2015-08-08|Standard Class|102.3,,,,,
858|CA-2015-125612|Berenike Kampe|Staple magnet|2015-03-08|2015-08-08|Standard Class|21.36,,,,,
3156|CA-2015-128986|Gary Hansen|White Computer Printout Paper by Universal|2015-03-08|2015-05-08|Second Class|93.024,,,,,
4986|CA-2015-125171|Allen Goldenen|Avery 514|2015-03-09|2015-03-09|Same Day|14.4,,,,,
8398|US-2015-120236|Mathew Reese|GBC VeloBinder Strips|2015-03-09|2015-04-09|First Class|7.68,,,,,
1351|CA-2015-153976|Beth Paige|Global High-Back Leather Tilter, Burgundy|2015-03-10|2015-08-10|Second Class|258.279,,,,
2275|CA-2015-157882|Allen Rosenblatt|Bevis Round Conference Room Tables and Bases|2015-03-10|2015-08-10|Second Class|143.432,,,,,
2276|CA-2015-157882|Allen Rosenblatt|Global Deluxe Stacking Chair, Gray|2015-03-10|2015-08-10|Second Class|122.352,,,,
4877|US-2015-155817|Sara Luxemburg|Advantus Rolling Drawer Organizers|2015-03-10|2015-09-10|Standard Class|61.568,,,,,
4878|US-2015-155817|Sara Luxemburg|DIXON Oriole Pencils|2015-03-10|2015-09-10|Standard Class|6.192,,,,,
5600|CA-2015-108903|Denny Ordway|Hunt Boston Vacuum Mount KS Pencil Sharpener|2015-03-10|2015-03-10|Same Day|55.984,,,,,
5601|CA-2015-108903|Denny Ordway|Convenience Packs of Business Envelopes|2015-03-10|2015-03-10|Same Day|14.48,,,,,
5602|CA-2015-108903|Denny Ordway|Logitech G105 Gaming Keyboard|2015-03-10|2015-03-10|Same Day|142.488,,,,,
8218|CA-2015-120775|Russell D'Ascenzo|Colored Push Pins|2015-03-10|2015-07-10|Standard Class|4.344,,,,,
8219|CA-2015-120775|Russell D'Ascenzo|DAX Natural Wood-Tone Poster Frame|2015-03-10|2015-07-10|Standard Class|31.776,,,,,
8220|CA-2015-120775|Russell D'Ascenzo|Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set|2015-03-10|2015-07-10|Standard Class|4.928,,,,,
8221|CA-2015-120775|Russell D'Ascenzo|Avery Hidden Tab Dividers for Binding Systems|2015-03-10|2015-07-10|Standard Class|1.788,,,,,
8222|CA-2015-120775|Russell D'Ascenzo|Sterling Rubber Bands by Alliance|2015-03-10|2015-07-10|Standard Class|15.072,,,,,
3991|CA-2015-137589|Maxwell Schwartz|Compact Automatic Electric Letter Opener|2015-03-11|2015-08-11|Standard Class|286.344,,,,,
4759|CA-2015-121573|Speros Goranitis|Panasonic KX-TG9471B|2015-03-11|2015-07-11|Standard Class|783.96,,,,,
4760|CA-2015-121573|Speros Goranitis|Surelock Post Binders|2015-03-11|2015-07-11|Standard Class|48.896,,,,,
4761|CA-2015-121573|Speros Goranitis|Acco Pressboard Covers with Storage Hooks," 14 7/8"" x 11""", Light Blue|2015-03-11|2015-07-11|Standard Class|7.856,,,
5706|CA-2015-155593|Resi Pölking|Acme Kleen Earth Office Shears|2015-03-11|2015-08-11|Standard Class|11.64,,,,,
6266|CA-2015-146731|Annie Thurman|Ampad Evidence Wirebond Steno Books," 6"" x 9""|2015-03-11|2015-08-11|Standard Class|3.488",,,,
6267|CA-2015-146731|Annie Thurman|Xerox 1884|2015-03-11|2015-08-11|Standard Class|143.856,,,,,
6430|CA-2015-165764|Shahid Hopkins|Acco Perma 4000 Stacking Storage Drawers|2015-03-11|2015-07-11|Standard Class|25.984,,,,,
6431|CA-2015-165764|Shahid Hopkins|Hon Racetrack Conference Tables|2015-03-11|2015-07-11|Standard Class|945.036,,,,,
6432|CA-2015-165764|Shahid Hopkins|Avery Self-Adhesive Photo Pockets for Polaroid Photos|2015-03-11|2015-07-11|Standard Class|14.301,,,,,
6433|CA-2015-165764|Shahid Hopkins|Tenex Antistatic Computer Chair Mats|2015-03-11|2015-07-11|Standard Class|410.352,,,,,
8979|CA-2015-119529|Denise Monton|Avery Durable Binders|2015-03-11|2015-05-11|Second Class|5.76,,,,,
9078|US-2015-124625|Stephanie Phelps|Belkin F8E887 USB Wired Ergonomic Keyboard|2015-03-11|2015-07-11|Standard Class|89.97,,,,,
9229|CA-2015-153619|Tracy Collins|Prang Dustless Chalk Sticks|2015-03-11|2015-03-11|Same Day|6.72,,,,,
1983|CA-2015-122749|Nathan Gelder|Jabra Supreme Plus Driver Edition Headset|2015-03-12|2015-09-12|Standard Class|479.96,,,,,
2623|CA-2015-164861|Matthew Clasen|Xerox 214|2015-03-12|2015-06-12|Second Class|25.92,,,,,
1891|CA-2015-157623|Dean Katz|Xerox 1972|2015-03-14|2015-03-18|Standard Class|10.56,,,,,
1892|CA-2015-157623|Dean Katz|Avery Hi-Liter Fluorescent Desk Style Markers|2015-03-14|2015-03-18|Standard Class|3.38,,,,,
2841|US-2015-125521|Christine Kargatis|Global Commerce Series High-Back Swivel/Tilt Chairs|2015-03-14|2015-03-19|Standard Class|1139.92,,,,,
4677|CA-2015-114510|Jason Fortune-|GBC Wire Binding Combs|2015-03-14|2015-03-19|Standard Class|33.088,,,,,
4678|CA-2015-114510|Jason Fortune-|Carina Double Wide Media Storage Towers in Natural & Black|2015-03-14|2015-03-19|Standard Class|80.98,,,,,
4679|CA-2015-114510|Jason Fortune-|Imation 30456 USB Flash Drive 8GB|2015-03-14|2015-03-19|Standard Class|82.8,,,,,
4680|CA-2015-114510|Jason Fortune-|Staple magnet|2015-03-14|2015-03-19|Standard Class|21.36,,,,,
4681|CA-2015-114510|Jason Fortune-|Premium Transparent Presentation Covers, No Pattern/Clear," 8 1/2"" x 11""|2015-03-14|2015-03-19|Standard Class|62.048",,,
9406|CA-2015-152618|Rick Bensley|Hewlett-Packard Deskjet 6540 Color Inkjet Printer|2015-03-14|2015-03-17|First Class|574.91,,,,,
9407|CA-2015-152618|Rick Bensley|Xerox 1963|2015-03-14|2015-03-17|First Class|8.448,,,,,
9515|CA-2015-100293|Neil Französisch|Xerox 1887|2015-03-14|2015-03-18|Standard Class|91.056,,,,,
603|CA-2015-149958|Alan Shonely|Hot File 7-Pocket, Floor Stand|2015-03-15|2015-03-19|Standard Class|142.776,,,,
604|CA-2015-149958|Alan Shonely|Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany|2015-03-15|2015-03-19|Standard Class|45.696,,,
605|CA-2015-149958|Alan Shonely|Insertable Tab Post Binder Dividers|2015-03-15|2015-03-19|Standard Class|7.218,,,,,
606|CA-2015-149958|Alan Shonely|GBC VeloBinder Manual Binding System|2015-03-15|2015-03-19|Standard Class|43.188,,,,,
607|CA-2015-149958|Alan Shonely|Xerox 1889|2015-03-15|2015-03-19|Standard Class|131.904,,,,,
3453|CA-2015-157609|Kristina Nunn|Polycom VoiceStation 500 Conference phone|2015-03-16|2015-03-21|Second Class|471.92,,,,,
1346|CA-2015-118339|Bradley Nguyen|Bionaire Personal Warm Mist Humidifier/Vaporizer|2015-03-17|2015-03-24|Standard Class|93.78,,,,,
1347|CA-2015-118339|Bradley Nguyen|Memo Book, 100 Message Capacity, 5 3/8” x 11”|2015-03-17|2015-03-24|Standard Class|47.18,,,
1348|CA-2015-118339|Bradley Nguyen|Newell 35|2015-03-17|2015-03-24|Standard Class|19.68,,,,,
1349|CA-2015-118339|Bradley Nguyen|Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders|2015-03-17|2015-03-24|Standard Class|53.4,,,,,
1350|CA-2015-118339|Bradley Nguyen|Avery Non-Stick Heavy Duty View Round Locking Ring Binders|2015-03-17|2015-03-24|Standard Class|35.88,,,,,
2358|US-2015-148838|Christine Phan|Bretford Rectangular Conference Table Tops|2015-03-17|2015-03-21|Standard Class|1579.746,,,,,
2359|US-2015-148838|Christine Phan|Balt Solid Wood Round Tables|2015-03-17|2015-03-21|Standard Class|1071.576,,,,,
"2360|US-2015-148838|Christine Phan|Hon 30"" x 60"" Table with Locking Drawer|2015-03-17|2015-03-21|Standard Class|613.908",,,,,
2361|US-2015-148838|Christine Phan|Xerox 1926|2015-03-17|2015-03-21|Standard Class|34.86,,,,,
2362|US-2015-148838|Christine Phan|Xerox 1918|2015-03-17|2015-03-21|Standard Class|155.04,,,,,
5101|CA-2015-158442|Annie Zypern|Newell 333|2015-03-17|2015-03-17|Same Day|4.448,,,,,
5102|CA-2015-158442|Annie Zypern|Xerox 1966|2015-03-17|2015-03-17|Same Day|5.184,,,,,
5103|CA-2015-158442|Annie Zypern|Xerox 1967|2015-03-17|2015-03-17|Same Day|15.552,,,,,
7428|US-2015-164763|Mark Haberlin|Acco Pressboard Covers with Storage Hooks," 9 1/2"" x 11""", Executive Red|2015-03-17|2015-03-21|Standard Class|11.43,,,
7429|US-2015-164763|Mark Haberlin|GBC Twin Loop Wire Binding Elements," 9/16"" Spine", Black|2015-03-17|2015-03-21|Standard Class|30.44,,,
7430|US-2015-164763|Mark Haberlin|Xerox 1957|2015-03-17|2015-03-21|Standard Class|12.96,,,,,
7431|US-2015-164763|Mark Haberlin|EcoTones Memo Sheets|2015-03-17|2015-03-21|Standard Class|16,,,,,
7432|US-2015-164763|Mark Haberlin|Belkin 6 Outlet Metallic Surge Strip|2015-03-17|2015-03-21|Standard Class|32.67,,,,,
8011|CA-2015-127859|Quincy Jones|Xerox 1909|2015-03-17|2015-03-20|Second Class|126.624,,,,,
2697|CA-2015-145317|Sean Miller|Hewlett-Packard Deskjet 6540 Color Inkjet Printer|2015-03-18|2015-03-23|Standard Class|821.3,,,,,
2698|CA-2015-145317|Sean Miller|Cisco TelePresence System EX90 Videoconferencing Unit|2015-03-18|2015-03-23|Standard Class|22638.48,,,,,
2699|CA-2015-145317|Sean Miller|Xerox 195|2015-03-18|2015-03-23|Standard Class|21.376,,,,,
2700|CA-2015-145317|Sean Miller|Avery Fluorescent Highlighter Four-Color Set|2015-03-18|2015-03-23|Standard Class|8.016,,,,,
"2701|CA-2015-145317|Sean Miller|Executive Impressions 13"" Clairmont Wall Clock|2015-03-18|2015-03-23|Standard Class|30.768",,,,,
2702|CA-2015-145317|Sean Miller|Staples|2015-03-18|2015-03-23|Standard Class|18.936,,,,,
2703|CA-2015-145317|Sean Miller|Dana Fluorescent Magnifying Lamp, White," 36""|2015-03-18|2015-03-23|Standard Class|122.352",,,
6152|CA-2015-111871|Eileen Kiefer|Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order|2015-03-18|2015-03-21|Second Class|1198.33,,,
7328|US-2015-131275|Sample Company A|Eldon Cleatmat Chair Mats for Medium Pile Carpets|2015-03-18|2015-03-24|Standard Class|111,,,,,
7329|US-2015-131275|Sample Company A|Swingline SM12-08 MicroCut Jam Free Shredder|2015-03-18|2015-03-24|Standard Class|1279.968,,,,,
7330|US-2015-131275|Sample Company A|Tennsco 6- and 18-Compartment Lockers|2015-03-18|2015-03-24|Standard Class|1856.19,,,,,
6161|CA-2015-103989|Matt Connell|Cisco 8x8 Inc. 6753i IP Business Phone System|2015-03-19|2015-03-21|First Class|323.976,,,,,
6162|CA-2015-103989|Matt Connell|Avery 501|2015-03-19|2015-03-21|First Class|11.808,,,,,
6163|CA-2015-103989|Matt Connell|Crate-A-Files|2015-03-19|2015-03-21|First Class|26.16,,,,,
6164|CA-2015-103989|Matt Connell|Avery Flip-Chart Easel Binder, Black|2015-03-19|2015-03-21|First Class|33.57,,,,
6165|CA-2015-103989|Matt Connell|Eldon Wave Desk Accessories|2015-03-19|2015-03-21|First Class|4.992,,,,,
6166|CA-2015-103989|Matt Connell|Document Clip Frames|2015-03-19|2015-03-21|First Class|20.016,,,,,
6167|CA-2015-103989|Matt Connell|Logitech Wireless Boombox Speaker - portable - wireless, wired|2015-03-19|2015-03-21|First Class|170.24,,,,
196|CA-2015-140004|Cassandra Brandow|Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set|2015-03-21|2015-03-25|Standard Class|7.408,,,,
197|CA-2015-140004|Cassandra Brandow|Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box|2015-03-21|2015-03-25|Standard Class|6.048,,
5461|US-2015-107405|Thomas Seio|Tennsco Commercial Shelving|2015-03-21|2015-03-25|Standard Class|16.272,,,,,
7584|CA-2015-163223|Kristen Hastings|Samsung Galaxy S4 Active|2015-03-21|2015-03-25|Standard Class|3499.93,,,,,
7585|CA-2015-163223|Kristen Hastings|Avery 492|2015-03-21|2015-03-25|Standard Class|14.4,,,,,
7586|CA-2015-163223|Kristen Hastings|Xerox 1919|2015-03-21|2015-03-25|Standard Class|122.97,,,,,
7587|CA-2015-163223|Kristen Hastings|American Pencil|2015-03-21|2015-03-25|Standard Class|9.32,,,,,
7588|CA-2015-163223|Kristen Hastings|Wilson Jones Ledger-Size, Piano-Hinge Binder," 2""", Blue|2015-03-21|2015-03-25|Standard Class|122.94,,
8344|US-2015-155544|Gary McGarr|Avery 505|2015-03-21|2015-03-25|Standard Class|59.2,,,,,
8345|US-2015-155544|Gary McGarr|DAX Wood Document Frame|2015-03-21|2015-03-25|Standard Class|32.952,,,,,
8346|US-2015-155544|Gary McGarr|Global Highback Leather Tilter in Burgundy|2015-03-21|2015-03-25|Standard Class|218.376,,,,,
1768|US-2015-158057|Craig Carroll|C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack|2015-03-22|2015-03-26|Standard Class|7.644,,,
1769|US-2015-158057|Craig Carroll|GBC Prestige Therm-A-Bind Covers|2015-03-22|2015-03-26|Standard Class|51.465,,,,,
2871|CA-2015-148040|Beth Fritzler|Xerox 1951|2015-03-22|2015-03-26|Standard Class|74.352,,,,,
2872|CA-2015-148040|Beth Fritzler|Office Star - Mesh Screen back chair with Vinyl seat|2015-03-22|2015-03-26|Standard Class|314.352,,,,,
4341|US-2015-129609|Vivian Mathis|Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack|2015-03-22|2015-03-22|Same Day|16.28,,,,
3555|CA-2015-120838|Patrick O'Donnell|Economy Rollaway Files|2015-03-23|2015-03-26|Second Class|330.4,,,,,
3556|CA-2015-120838|Patrick O'Donnell|Ooma Telo VoIP Home Phone System|2015-03-23|2015-03-26|Second Class|604.752,,,,,
6591|CA-2015-164749|Bruce Geld|Avery 476|2015-03-23|2015-03-26|First Class|9.912,,,,,
4480|CA-2015-147235|Carlos Daly|Xerox 190|2015-03-24|2015-03-28|Standard Class|24.9,,,,,
7802|CA-2015-143637|Maurice Satty|DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size|2015-03-24|2015-03-29|Second Class|40.48,,,
2433|CA-2015-148586|Annie Zypern|Iceberg Nesting Folding Chair, 19w x 6d x 43h|2015-03-25|2015-01-04|Standard Class|366.786,,,,
9307|CA-2015-128237|Christina Anderson|Newell 35|2015-03-25|2015-03-30|Standard Class|6.56,,,,,
"9308|CA-2015-128237|Christina Anderson|Eberhard Faber 3 1/2"" Golf Pencils|2015-03-25|2015-03-30|Standard Class|14.88",,,,,
9309|CA-2015-128237|Christina Anderson|Imation Swivel Flash Drive USB flash drive - 8 GB|2015-03-25|2015-03-30|Standard Class|45.48,,,,,
9310|CA-2015-128237|Christina Anderson|BIC Brite Liner Grip Highlighters, Assorted, 5/Pack|2015-03-25|2015-03-30|Standard Class|25.44,,,
4245|CA-2015-138436|Jonathan Doherty|SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card|2015-03-26|2015-03-30|Standard Class|66.3,,,,,
9052|CA-2015-141838|Damala Kotsonis|Newell 308|2015-03-26|2015-03-31|Second Class|3.36,,,,,
9053|CA-2015-141838|Damala Kotsonis|Wilson Jones Leather-Like Binders with DublLock Round Rings|2015-03-26|2015-03-31|Second Class|27.936,,,,,
9054|CA-2015-141838|Damala Kotsonis|Griffin GC17055 Auxiliary Audio Cable|2015-03-26|2015-03-31|Second Class|28.784,,,,,
9660|CA-2015-100860|Cindy Stewart|Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set|2015-03-26|2015-03-30|Second Class|18.75,,,,,
7840|US-2015-137869|Christina VanderZanden|Poly String Tie Envelopes|2015-03-28|2015-02-04|Standard Class|6.12,,,,,
7841|US-2015-137869|Christina VanderZanden|Hon 94000 Series Round Tables|2015-03-28|2015-02-04|Standard Class|1184.72,,,,,
8464|CA-2015-100881|Daniel Raglin|AT&T TR1909W|2015-03-28|2015-01-04|Standard Class|302.376,,,,,
7306|CA-2015-137274|Mike Gockenbach|Bush Advantage Collection Racetrack Conference Table|2015-03-29|2015-02-04|Standard Class|890.841,,,,,
2897|CA-2015-169033|Kunst Miller|Peel-Off China Markers|2015-03-30|2015-03-04|Standard Class|49.65,,,,,
5284|CA-2015-133424|Dorris liebe|Sterilite Show Offs Storage Containers|2015-03-30|2015-04-04|Standard Class|15.84,,,,,
5285|CA-2015-133424|Dorris liebe|Avery 490|2015-03-30|2015-04-04|Standard Class|44.4,,,,,
5954|US-2015-105151|Susan Gilcrest|Sanford EarthWrite Recycled Pencils, Medium Soft, #2|2015-03-30|2015-03-31|First Class|10.5,,,
6139|CA-2015-131247|Guy Armstrong|O'Sullivan Living Dimensions 2-Shelf Bookcases|2015-03-30|2015-04-04|Standard Class|205.666,,,,,
7630|CA-2015-162089|Mark Packer|Airmail Envelopes|2015-03-30|2015-01-04|First Class|335.72,,,,,
7631|CA-2015-162089|Mark Packer|Innergie mMini Combo Duo USB Travel Charging Kit|2015-03-30|2015-01-04|First Class|251.944,,,,,
7632|CA-2015-162089|Mark Packer|Global Stack Chair without Arms, Black|2015-03-30|2015-01-04|First Class|127.302,,,,
8431|US-2015-113124|Nat Carroll|Space Solutions Commercial Steel Shelving|2015-03-30|2015-05-04|Standard Class|129.3,,,,,
2230|CA-2015-128055|Alex Avila|GBC DocuBind 200 Manual Binding Machine|2015-03-31|2015-05-04|Standard Class|673.568,,,,,
2231|CA-2015-128055|Alex Avila|Fellowes Advanced Computer Series Surge Protectors|2015-03-31|2015-05-04|Standard Class|52.98,,,,,
4712|CA-2015-112403|Jas O'Carroll|Avery Round Ring Poly Binders|2015-03-31|2015-03-31|Same Day|0.852,,,,,
5049|US-2015-104759|Dorothy Dickinson|Fellowes Black Plastic Comb Bindings|2015-03-31|2015-04-04|Standard Class|8.134,,,,,
5050|US-2015-104759|Dorothy Dickinson|Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver|2015-03-31|2015-04-04|Standard Class|79.984,,,,,
5480|CA-2015-101770|Karen Bern|Avery Hole Reinforcements|2015-03-31|2015-04-04|Standard Class|1.869,,,,,
9566|CA-2015-130428|Trudy Glocke|Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black|2015-03-31|2015-03-31|Same Day|1125.488,,,,
9567|CA-2015-130428|Trudy Glocke|Ibico Plastic and Wire Spiral Binding Combs|2015-03-31|2015-03-31|Same Day|12.645,,,,,
9568|CA-2015-130428|Trudy Glocke|Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box|2015-03-31|2015-03-31|Same Day|4.032,,
